,shows_id,episode_ids,id,url,name,type,language,status,runtime,averageRuntime,premiered,ended,officialSite,rating,weight,summary,updated
395,315,596,52181,https://www.tvmaze.com/shows/52181/volk,Волк,Scripted,Russian,Ended,51.0,50.0,2020-12-07,2020-12-28,https://premier.one/show/12339,,36,,2021-12-25
396,49,64,52191,https://www.tvmaze.com/shows/52191/wayward-guide,Wayward Guide,Scripted,English,Ended,,11.0,2020-10-13,2020-12-15,https://www.youtube.com/playlist?list=PLlF0gFzOX4tA4l7X4UiwwD9x9JRgEkMdO,,32,"After podcast host, Artemis, and her twin brother, Paul, uncover a secret race of werewolves, they must decide who to trust and the price they're willing to pay for a juicy story.",2021-09-19
397,331,638,52195,https://www.tvmaze.com/shows/52195/kuad-wicha-by-brands-summer-camp,Kuad Wicha by Brand's Summer Camp,Game Show,Thai,Ended,15.0,15.0,2020-11-09,2021-01-18,https://www.youtube.com/playlist?list=PLszepnkojZI4tnDggM4-XK2ZP742ggLG_,,20,"Pompam hosts an exciting competition where Tay, Namtan, Kay and Puimek compete in a race to answer trivia questions that sends them scrambling around Bangkok to earn fabulous prizes. ",2021-02-15
398,226,434,52196,https://www.tvmaze.com/shows/52196/your-home,Your Home,Scripted,Tagalog,Ended,30.0,23.0,2020-12-04,2021-01-22,https://www.youtube.com/c/ArcanaStudiosInc/,,30,Imagine a world where boys' love is normal. You don't have to prove yourself more just because you're gay or different. No judgy stares and harsh whispers from strangers or even from family. Our story is about the coming of age of two boys that are feeling alone and their adventures to find a place they can call home. Welcome to our world. Welcome to Your Home.,2022-04-07
399,1,1,52198,https://www.tvmaze.com/shows/52198/kotiki,Котики,Scripted,Russian,Ended,12.0,12.0,2020-11-30,2020-12-11,http://epic-media.ru/project/kotiki,,15,,2021-11-22
400,468,1577,52212,https://www.tvmaze.com/shows/52212/the-aam-aadmi-family,The Aam Aadmi Family,Scripted,,Ended,,,2016-11-05,2020-12-28,https://tvfplay.com/show/the-aam-aadmi-family/139,,3,"This show revolves around a middle-class Sharma family. There's a gossip-loving grandmother, a hardworking father, a sanskaari mom, and two grown up kids who are dealing with their middle-classness in the best way possible.",2021-07-11
401,106,169,52250,https://www.tvmaze.com/shows/52250/sj-returns,SJ Returns,Reality,Korean,Running,5.0,5.0,2017-10-09,,https://tv.naver.com/sjreturns,,15,This show will follow Super Junior's everyday life.,2021-02-12
402,332,639,52272,https://www.tvmaze.com/shows/52272/room-2806-the-accusation,Room 2806: The Accusation,Documentary,English,Ended,,50.0,2020-12-07,2020-12-07,https://www.netflix.com/title/81068760,,42,"Room 2806: The Accusation traces the 2011 sexual assault case involving French politician Dominique Strauss, who was then at the height of his career. On 14 May 2011, Nafissatou Diallo, a 32-year-old maid at the Sofitel New York Hotel, alleged that Strauss-Kahn had sexually assaulted her after she entered his suite. Hear the full story from people who were involved in the alleged incident and subsequent trial.",2021-03-16
403,568,2454,52277,https://www.tvmaze.com/shows/52277/happenstance,Happenstance,Scripted,Tagalog,Ended,17.0,18.0,2020-12-25,2021-03-12,https://www.gagaoolala.com/,,33,"Wade and Jose Manuel, two people who magically meet although they are living in different periods - one in 1974, one in 2020. Jose Manuel is grounded after his military father learned of his relationship with Luis, an activist. Wade, on the other hand, is recovering from a recent break up with Eric and while on vacation is caught up in the Quarantine because of the COVID 19 Pandemic. After the super moon, an opportunity opens for these two heartbroken souls to connect across time and find love once again.",2021-03-12
404,193,338,52285,https://www.tvmaze.com/shows/52285/red-light,Red Light,Scripted,Dutch,Ended,48.0,48.0,2020-12-04,2021-02-05,https://streamz.be/streamz/red-light~p69f3e74f-76f0-44c5-a255-e1683a14bde1,,41,"Three women get caught in the world of human trafficking, prostitution and organised crime when one their husbands disappears. The women, with a completely different background, meet on a similar turning point in their life.",2022-03-14
405,349,678,52287,https://www.tvmaze.com/shows/52287/inside-poundland-secrets-from-the-shop-floor,Inside Poundland: Secrets from the Shop Floor,Documentary,English,To Be Determined,60.0,60.0,2020-12-07,,https://www.channel4.com/programmes/inside-poundland-secrets-from-the-shop-floor,,27,"From bargain to deluxe, Poundland are on a mission to transform their reputation and go upmarket, from investing millions on opening new stores and undergoing refits to launching new product ranges.",2020-12-07
406,290,561,52294,https://www.tvmaze.com/shows/52294/jakten-pa-en-mordare,Jakten på en mördare,Scripted,Swedish,Ended,60.0,60.0,2020-11-15,2020-12-13,https://www.svtplay.se/jakten-pa-en-mordare,,52,"Series based on the murder of ten-year-old Helén Nilsson in Hörby in 1989, a case that shook the whole of Sweden. Jakten på en mördare is the story of Per-Åke Åkesson and the reconnaissance group that solved several murders of women in northeastern Skåne and finally the unsolvable case of Helén. The series is based on Tobias Barkman's reportage book about one of Sweden's most skilled murder detectives.",2021-09-03
407,299,574,52303,https://www.tvmaze.com/shows/52303/pappas-pojkar,Pappas pojkar,Scripted,Swedish,Running,22.0,22.0,2020-12-06,,https://www.discoveryplus.se/program/pappas-pojkar,,37,"Once they were the coolest guys in school. Ten years later, they are still partying as if they were carefree teenagers. Now it's high time for daddy's boys to grow up.",2022-05-22
408,360,775,52316,https://www.tvmaze.com/shows/52316/mertvye-dusi,Мёртвые души,Scripted,Russian,Ended,43.0,43.0,2020-12-09,2020-12-16,https://www.ivi.ru/watch/mertvyie-dushi-2020,,19,"A modern adaptation of the classic novel-poem by Nikolai Gogol. The action takes place in our days. Chichikov, an enterprising and not without charm official from Moscow, this time does not buy up dead souls from small-minded provincials, but sells them places in the cemetery next to celebrities. He arrives in the County town of N and quickly makes"" big and small "" connections there. These bright acquaintances will benefit him and open up new opportunities for personal gain.",2020-12-18
409,194,339,52320,https://www.tvmaze.com/shows/52320/el-estado-contra-pablo-ibar,El estado contra Pablo Ibar,Documentary,Spanish,Ended,55.0,55.0,2020-12-04,2020-12-04,,,15,"El estado contra Pablo Ibar is a detailed account of the court case of more than 25 years that led to Pablo Ibar being sentenced to death for a triple homicide in Miramar, Florida. The murders were the first in U.S. history to be fully recorded on a home security camera, making the case one of the most talked about in Florida history. Pablo Ibar's case was reopened in 2016, after the Florida Supreme Court ruled that there was a lack of evidence against him.",2020-12-10
410,537,2167,52327,https://www.tvmaze.com/shows/52327/you-never-eat-alone,You Never Eat Alone,Scripted,Thai,Ended,45.0,45.0,2020-12-22,2021-03-09,https://aisplay.ais.co.th,,35,"When hunger and loneliness are the same as home. Because eating alone, it's a big deal. The operation to find someone to eat also began...",2022-06-07
411,227,435,52348,https://www.tvmaze.com/shows/52348/better-days,Better Days,Scripted,Tagalog,Ended,20.0,19.0,2020-10-30,2020-12-04,https://www.youtube.com/c/UnframedFilm/,,27,Better Days tells the story of two childhood friends who use their talents as a vlogger and chef to revive the restaurant their parents built.,2020-12-16
412,560,2401,52372,https://www.tvmaze.com/shows/52372/ida-og-martin-pa-notholmen,Ida og Martin på Notholmen,Documentary,Norwegian,To Be Determined,40.0,38.0,2020-12-25,,https://tv.nrk.no/serie/ida-og-martin-paa-notholmen,,3,"Ida and Martin pause city life and move to a small islet on the Romsdal coast. At Notholmen, they will explore an easier way of living.",2020-12-26
413,7,8,52373,https://www.tvmaze.com/shows/52373/fearless-whispers,Fearless Whispers,Scripted,Chinese,Ended,60.0,60.0,2020-11-06,2020-12-01,,,14,"A story revolving around a fresh graduate who holds an idealistic view of what's right and wrong, yet realizes that the very institution he chose to serve falls heavily onto a gray area caught in the struggles during chaotic times.",2020-12-11
414,408,1126,52399,https://www.tvmaze.com/shows/52399/le-qg,Le QG,Talk Show,French,Running,35.0,40.0,2019-04-11,,https://www.youtube.com/watch?v=GD9vpqOFDdg&list=PLXL6rKxsZjLItPoOykgmYhL1GLOQu3mEj&ab_channel=LeJimmyLabeeu,,7,,2020-12-12
415,358,744,52400,https://www.tvmaze.com/shows/52400/dream-detective,Dream Detective,Scripted,Chinese,Ended,45.0,45.0,2020-12-08,2021-01-05,https://v.qq.com/detail/m/mzc00200ur8p8zp.html,,28,"Two unlikely individuals join forces to find the truth behind a series of murders using an unconventional method. Chen Si, a female detective with a sense of justice, unexpectedly becomess partners with Yuan Shuai, a dream interpreter with a dark past.",2021-02-09
416,601,2816,52403,https://www.tvmaze.com/shows/52403/color-rush,Color Rush,Scripted,Korean,Ended,,16.0,2020-12-30,2022-01-21,https://www.seezntv.com/vodDetail?content_id=20755833&series_id=&menu_id=,7.8,52,"Living with a neurological blindness that limits his ability to see color, Yun Woo has grown up in a world that looks very different from the one most people are accustomed to seeing. Only able to decipher varying tones of gray, Yun Woo knows the world is full of color but he has never seen them for himself. At least not until the day Yoo Han comes crashing into his world.As if brought together by fate, Yun Woo's life is forever changed, the day he meets Yoo Han. Falling for the boy's many charms, Yun Woo is overwhelmed by the unexpected rush of emotions he feels, every time Yoo Han is near. What's even more surprising is the sudden rush of color that washes over the world, every time Yoo Han walks into the room. Could this be a sign that Yoo Han is his destiny? While Yun Woo ponders his fate, his aunt Yi Rang searches desperately for the sister who went missing years ago. Joining his aunt on her quest, Yun Woo recruits Yoo Han's help and together they search for his mother. As they dig deeper into the mystery surrounding her disappearance, an unexpected story begins to unfold. Will these fated boys be able to solve the mystery of a missing mother while simultaneously unraveling the mysteries of their own hearts?",2022-01-22
417,409,1127,52412,https://www.tvmaze.com/shows/52412/handmade-love,Handmade Love,Scripted,Korean,Ended,15.0,17.0,2020-12-11,2021-01-05,https://www.youtube.com/playlist?list=PLRXdsS5E_8i3FJ_o7VF0TFb9SUdWk54iW,,31,"The god Woo Beun can only return to heaven after comforting humans with clothes. He is running a tailor shop called ""Handmade Love"" with his servant Joy when Han Sa Rang visits the tailor shop after hearing the news that her boyfriend of 7 years will get married. Together, they will heal the wounds of their guests.",2022-05-23
418,379,902,52413,https://www.tvmaze.com/shows/52413/growing-season,Growing Season,Scripted,Korean,Ended,20.0,22.0,2020-12-10,2021-01-15,https://tv.naver.com/v/17144248?query=%EC%9E%98+%ED%95%98%EA%B3%A0+%EC%8B%B6%EC%96%B4&plClips=false:17144248:17132955:17153340:17036806:16923470:15061776:16756597:15309676:4080016:8115386:3149253:3149255:13484406:13654248:15415713:8226955:4632218:111,,26,Campus romance of three woman who each have a different goal in their love &amp; life (love life). the curious one Ah In; the liberate on Ji Yoo; the perfectionist Ha Young.,2022-05-19
419,228,436,52415,https://www.tvmaze.com/shows/52415/daughters,Daughters,Scripted,Thai,Running,50.0,50.0,2020-12-04,,https://www.iq.com/play/1n40eysnffc,,14,"This is a story of four curious girls each of whose problems originates from family problems and lack of familial love. The only remedy for them is friendship that helps unwound their trauma. They leave all their troubles behind and create their own world upon which drugs grant them the way out, and along that path they are confronted with their fates together.There is just a drug to soothe the heart. Until the end, it became a huge problem that they had never expected from a small step that wanted to try to take it too far to go back. When they realized it again, they could only feel ""regretting"" the moment of them life. The bad thing And it's a big lesson at the price of your whole life.",2021-06-12
